input_name,utmb_index,utmb_match_name,utmb_match_score,utmb_profile_url,itra_score,itra_match_name,itra_match_score,itra_profile_url,betrail_score,betrail_match_name,betrail_match_score,betrail_profile_url,combined_score,notes
Lorenzo Pieroni,624.0,Lorenzo PIERONI,1.0,https://utmb.world/runner/4280657.lorenzo.pieroni,,,,,,,,,624.0,ITRA skipped because UTMB 624.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
Lorenzo Bertocchi,621.0,Lorenzo BERTOCCHI,1.0,https://utmb.world/runner/4717092.lorenzo.bertocchi,,,,,,,,,621.0,ITRA skipped because UTMB 621.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
Roberto Tavana,621.0,Roberto TAVANA,1.0,https://utmb.world/runner/308597.roberto.tavana,,,,,,,,,621.0,ITRA skipped because UTMB 621.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
Alberto Guidolin,619.0,Alberto GUIDOLIN,1.0,https://utmb.world/runner/1765041.alberto.guidolin,,,,,,,,,619.0,ITRA skipped because UTMB 619.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
Giacomo Meneghini,619.0,Giacomo MENEGHINI,1.0,https://utmb.world/runner/5145804.giacomo.meneghini,,,,,,,,,619.0,ITRA skipped because UTMB 619.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
Matteo Borghi,617.0,Matteo BORGHI,1.0,https://utmb.world/runner/317211.matteo.borghi,,,,,,,,,617.0,ITRA skipped because UTMB 617.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
Simone Gallizioli,615.0,Simone GALLIZIOLI,1.0,https://utmb.world/runner/6724027.simone.gallizioli,,,,,,,,,615.0,ITRA skipped because UTMB 615.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
Stefano Zaffaroni,615.0,Stefano ZAFFARONI,1.0,https://utmb.world/runner/4525128.stefano.zaffaroni,,,,,,,,,615.0,ITRA skipped because UTMB 615.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
Silvia Zanchi,615.0,Silvia ZANCHI,1.0,https://utmb.world/runner/6608070.silvia.zanchi,,,,,,,,,615.0,ITRA skipped because UTMB 615.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
GABRIELE MENEGONI,613.0,Gabriele MENEGONI,1.0,https://utmb.world/runner/5550602.gabriele.menegoni,,,,,,,,,613.0,ITRA skipped because UTMB 613.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
Marco Reoletti,612.0,Marco REOLETTI,1.0,https://utmb.world/runner/6049698.marco.reoletti,,,,,,,,,612.0,ITRA skipped because UTMB 612.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
Razvan Mihai Popa,719.0,Razvan Mihai MATEI,1.0,https://utmb.world/runner/2484085.razvanmihai.matei,449.0,Razvan MIHAI POPA,1.0,https://itra.run/RunnerSpace/MIHAI POPA.Razvan/6478866,,,,,611.0,Betrail catalog unavailable: Betrail request blocked by Cloudflare.
Lucas Desproges,605.0,Lucas DESPROGES-GOTTERON,1.0,https://utmb.world/runner/4841470.lucas.desprogesgotteron,,,,,,,,,605.0,ITRA skipped because UTMB 605.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
Marco Zordan,605.0,Marco ZORDAN,1.0,https://utmb.world/runner/5253054.marco.zordan,,,,,,,,,605.0,ITRA skipped because UTMB 605.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
Gabriele Brugnetti,601.0,Gabriele BRUGNETTI,1.0,https://utmb.world/runner/1560079.gabriele.brugnetti,,,,,,,,,601.0,ITRA skipped because UTMB 601.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
Maddalena Carolo,601.0,Maddalena CAROLO,1.0,https://utmb.world/runner/4155359.maddalena.carolo,,,,,,,,,601.0,ITRA skipped because UTMB 601.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
Gabriele Conti,600.0,Gabriele CONTI,1.0,https://utmb.world/runner/2141229.gabriele.conti,,,,,,,,,600.0,ITRA skipped because UTMB 600.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
Giacomo Giovannini,600.0,Giacomo GIOVANNINI,1.0,https://utmb.world/runner/3083441.giacomo.giovannini,,,,,,,,,600.0,ITRA skipped because UTMB 600.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
GIANLUCA Bastianello,595.0,Gianluca BASTIANELLO,1.0,https://utmb.world/runner/2193851.gianluca.bastianello,,,,,,,,,595.0,ITRA skipped because UTMB 595.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
Andrea Rossi,595.0,Andrea ROSSI,1.0,https://utmb.world/runner/629861.andrea.rossi,,,,,,,,,595.0,ITRA skipped because UTMB 595.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
FEDERICO FORTUNA,594.0,Federico FORTUNA,1.0,https://utmb.world/runner/8002404.federico.fortuna,,,,,,,,,594.0,ITRA skipped because UTMB 594.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
Luca Marconi,591.0,Luca MARCONI,1.0,https://utmb.world/runner/60104.luca.marconi,,,,,,,,,591.0,ITRA skipped because UTMB 591.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
Nicola Settin,590.0,Nicola SETTIN,1.0,https://utmb.world/runner/6116546.nicola.settin,,,,,,,,,590.0,ITRA skipped because UTMB 590.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
Severino Zigliani,587.0,Severino ZIGLIANI,1.0,https://utmb.world/runner/7843861.severino.zigliani,,,,,,,,,587.0,ITRA skipped because UTMB 587.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
Mauro Doneda,586.0,Mauro DONEDA,1.0,https://utmb.world/runner/679023.mauro.doneda,,,,,,,,,586.0,ITRA skipped because UTMB 586.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
Paolo Moreletti,586.0,Paolo MORELETTI,1.0,https://utmb.world/runner/4316286.paolo.moreletti,,,,,,,,,586.0,ITRA skipped because UTMB 586.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
Luca Salvati,585.0,Luca SALVATI,1.0,https://utmb.world/runner/5014066.luca.salvati,,,,,,,,,585.0,ITRA skipped because UTMB 585.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
MIRCO BERTONI,583.0,Mirco BERTONI,1.0,https://utmb.world/runner/6938220.mirco.bertoni,,,,,,,,,583.0,ITRA skipped because UTMB 583.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
Dario Colombo,582.0,Dario COLOMBO,1.0,https://utmb.world/runner/2114535.dario.colombo,,,,,,,,,582.0,ITRA skipped because UTMB 582.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
Manuele Redaelli,582.0,Manuele REDAELLI,1.0,https://utmb.world/runner/2144103.manuele.redaelli,,,,,,,,,582.0,ITRA skipped because UTMB 582.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
Adam Ryde,578.0,Adam RYDER,1.0,https://utmb.world/runner/5082787.adam.ryder,,,,,,,,,578.0,ITRA skipped because UTMB 578.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
Federico Zanin,578.0,Federico ZANIN,1.0,https://utmb.world/runner/588399.federico.zanin,,,,,,,,,578.0,ITRA skipped because UTMB 578.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
Stefano Sgubbi,577.0,Stefano SGUBBI,1.0,https://utmb.world/runner/3345205.stefano.sgubbi,,,,,,,,,577.0,ITRA skipped because UTMB 577.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
MARIE-SOPHIE REISER,575.0,Marie-Sophie REISER,1.0,https://utmb.world/runner/4462168.mariesophie.reiser,,,,,,,,,575.0,ITRA skipped because UTMB 575.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
Alessio Stefani,573.0,Alessio STEFANI,1.0,https://utmb.world/runner/5784984.alessio.stefani,,,,,,,,,573.0,ITRA skipped because UTMB 573.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
MARCO BOMBIERI,572.0,Marco BOMBIERI,1.0,https://utmb.world/runner/5666250.marco.bombieri,,,,,,,,,572.0,ITRA skipped because UTMB 572.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
Alex Ferrari,571.0,Alex FERRARI,1.0,https://utmb.world/runner/4933610.alex.ferrari,,,,,,,,,571.0,ITRA skipped because UTMB 571.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
Roberto Paris,569.0,Roberto PARIS,1.0,https://utmb.world/runner/4709010.roberto.paris,,,,,,,,,569.0,ITRA skipped because UTMB 569.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
Riccardo Salucci,569.0,Riccardo SALUCCI,1.0,https://utmb.world/runner/8478976.riccardo.salucci,,,,,,,,,569.0,ITRA skipped because UTMB 569.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
Piergiovanni Stefani,568.0,Piergiovanni STEFANI,1.0,https://utmb.world/runner/1583715.piergiovanni.stefani,,,,,,,,,568.0,ITRA skipped because UTMB 568.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
MATTEO MUNARI,567.0,Matteo MUNARI,1.0,https://utmb.world/runner/1524281.matteo.munari,,,,,,,,,567.0,ITRA skipped because UTMB 567.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
Gianluca Godano,566.0,Gianluca GODANO,1.0,https://utmb.world/runner/4704262.gianluca.godano,,,,,,,,,566.0,ITRA skipped because UTMB 566.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
Ivano Rossini,563.0,Ivano ROSSINI,1.0,https://utmb.world/runner/880383.ivano.rossini,,,,,,,,,563.0,ITRA skipped because UTMB 563.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
Amedeo Bertaso,562.0,Amedeo BERTASO,1.0,https://utmb.world/runner/5493718.amedeo.bertaso,,,,,,,,,562.0,ITRA skipped because UTMB 562.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
Mattia Buelli,562.0,Mattia BUELLI,1.0,https://utmb.world/runner/7445898.mattia.buelli,,,,,,,,,562.0,ITRA skipped because UTMB 562.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
Gianluca Giacomini,561.0,Gianluca GIACOMINI,1.0,https://utmb.world/runner/527772.gianluca.giacomini,,,,,,,,,561.0,ITRA skipped because UTMB 561.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
Matteo Bovo,560.0,Matteo BOVO,1.0,https://utmb.world/runner/6539878.matteo.bovo,,,,,,,,,560.0,ITRA skipped because UTMB 560.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
Davide Zambelli,559.0,Davide ZAMBELLI,1.0,https://utmb.world/runner/7478878.davide.zambelli,,,,,,,,,559.0,ITRA skipped because UTMB 559.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
Matteo Zandonai,559.0,Matteo ZANDONAI,1.0,https://utmb.world/runner/6116572.matteo.zandonai,,,,,,,,,559.0,ITRA skipped because UTMB 559.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
Giovanni Gaddo,558.0,Giovanni GADDO,1.0,https://utmb.world/runner/4536790.giovanni.gaddo,,,,,,,,,558.0,ITRA skipped because UTMB 558.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
Marco Gaggiotti,558.0,Marco GAGGIOTTI,1.0,https://utmb.world/runner/3319237.marco.gaggiotti,,,,,,,,,558.0,ITRA skipped because UTMB 558.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
Paolo Pedrotti,557.0,Paolo PEDROTTI,1.0,https://utmb.world/runner/7336804.paolo.pedrotti,,,,,,,,,557.0,ITRA skipped because UTMB 557.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
Paolo Baldessarini,556.0,Paolo BALDESSARINI,1.0,https://utmb.world/runner/880441.paolo.baldessarini,,,,,,,,,556.0,ITRA skipped because UTMB 556.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
Severino Mariotti,555.0,Severino MARIOTTI,1.0,https://utmb.world/runner/3751741.severino.mariotti,,,,,,,,,555.0,ITRA skipped because UTMB 555.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
Stefano Masciadri,555.0,Stefano MASCIADRI,1.0,https://utmb.world/runner/117528.stefano.masciadri,,,,,,,,,555.0,ITRA skipped because UTMB 555.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
Francesco Miotti,554.0,Francesco MIOTTI,1.0,https://utmb.world/runner/4678010.francesco.miotti,,,,,,,,,554.0,ITRA skipped because UTMB 554.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
Mattia Polese,554.0,Mattia POLESE,1.0,https://utmb.world/runner/4516056.mattia.polese,,,,,,,,,554.0,ITRA skipped because UTMB 554.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
Matteo Berigazzi,553.0,Matteo BERIGAZZI,1.0,https://utmb.world/runner/1867067.matteo.berigazzi,,,,,,,,,553.0,ITRA skipped because UTMB 553.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
Matteo Zanlucchi,553.0,Matteo ZANLUCCHI,1.0,https://utmb.world/runner/60990.matteo.zanlucchi,,,,,,,,,553.0,ITRA skipped because UTMB 553.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
Gaetano Laberenti,551.0,Gaetano LABERENTI,1.0,https://utmb.world/runner/2230315.gaetano.laberenti,,,,,,,,,551.0,ITRA skipped because UTMB 551.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
Luca Ruaro,551.0,Luca RUARO,1.0,https://utmb.world/runner/8406254.luca.ruaro,,,,,,,,,551.0,ITRA skipped because UTMB 551.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
Silvia Bertolo,550.0,Silvia BERTOLO,1.0,https://utmb.world/runner/5837228.silvia.bertolo,,,,,,,,,550.0,ITRA skipped because UTMB 550.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
Sofia Moschi,548.0,Sofia MOSCHI,1.0,https://utmb.world/runner/4536806.sofia.moschi,,,,,,,,,548.0,ITRA skipped because UTMB 548.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
